tractid,dmg_wind_total_tract_1971,dmg_wind_total_tract_2021,dmg_wind_total_tract_2071,dmg_wind_total_tract_1971_mlt7,dmg_wind_total_tract_2021_mlt7,dmg_wind_total_tract_2071_mlt7,affected_wind_over5k_tract_1971,affected_wind_over5k_tract_2021,affected_wind_over5k_tract_2071,dmg_wind_total_residential_tract_1971,dmg_wind_total_residential_tract_2021,dmg_wind_total_residential_tract_2071,dmg_wind_total_commercial_tract_1971,dmg_wind_total_commercial_tract_2021,dmg_wind_total_commercial_tract_2071,dmg_wind_total_industrial_tract_1971,dmg_wind_total_industrial_tract_2021,dmg_wind_total_industrial_tract_2071,dmg_wind_total_public_tract_1971,dmg_wind_total_public_tract_2021,dmg_wind_total_public_tract_2071,dmg_cc_wind_total_tract_1971to2021_ratio_mlt,dmg_cc_wind_total_tract_2021to2071_ratio_mlt,dmg_surge_total_tract_1971,dmg_surge_total_tract_2021,dmg_surge_total_tract_2071,dmg_surge_total_tract_1971_mlt7,dmg_surge_total_tract_2021_mlt7,dmg_surge_total_tract_2071_mlt7,affected_surge_over5k_tract_1971,affected_surge_over5k_tract_2021,affected_surge_over5k_tract_2071,dmg_surge_total_residential_tract_1971,dmg_surge_total_residential_tract_2021,dmg_surge_total_residential_tract_2071,dmg_surge_total_commercial_tract_1971,dmg_surge_total_commercial_tract_2021,dmg_surge_total_commercial_tract_2071,dmg_surge_total_industrial_tract_1971,dmg_surge_total_industrial_tract_2021,dmg_surge_total_industrial_tract_2071,dmg_surge_total_public_tract_1971,dmg_surge_total_public_tract_2021,dmg_surge_total_public_tract_2071,dmg_cc_surge_total_tract_1971to2021_ratio_mlt,dmg_cc_surge_total_tract_2021to2071_ratio_mlt
22051027703,97383.57765701202,110690.17149864545,165952.77442282392,1 - 350K,1 - 350K,1 - 350K,3,3,6,90922.03704888896,103558.36925934984,155363.34000051906,3295.1833323652045,3701.3188870254858,5444.868400039838,0,0,0,3166.357275757837,3430.483352270125,5144.566022265003,0 to 24%,25 to 49%,9909961.4446,10149992.6379,10870008.9569,1M - 10M,10M - 50M,10M - 50M,16,16,16,9909961.4446,10149992.6379,10870008.9569,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,5.0 to 9.9%
22071001751,190375.6589810182,216725.596990421,304562.20642348746,1 - 350K,1 - 350K,1 - 350K,11,13,16,31156.938726096058,35739.845924136054,52018.31871455663,132774.42030255627,152122.10921773952,216848.73205479275,12916.268538399594,14055.934869300672,17367.748196732093,13528.031413966266,14807.706979244787,18327.407457405952,0 to 24%,25 to 49%,9315510.1348,9426566.364,9760931.3095,1M - 10M,1M - 10M,1M - 10M,3,3,3,0,0,0,2944897.2369999997,2998570.0932,3151580.5308000003,6370612.8978,6427996.270799999,6609350.7787,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22099021000,53624.99548886555,61427.72337482133,88471.22204944123,1 - 350K,1 - 350K,1 - 350K,3,3,3,46172.14325616294,53023.032508322125,76449.5777657813,7452.852232702609,8404.69086649921,12021.644283659934,0,0,0,0,0,0,0 to 24%,Low Damage,9079364.8595,9227896.0161,9431729.7079,1M - 10M,1M - 10M,1M - 10M,174,177,180,9079364.8595,9227896.0161,9431729.7079,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22075050700,580503.8904875974,646508.1377351854,820806.1876976709,350K - 1M,350K - 1M,350K - 1M,34,37,40,339273.963378215,380734.5326775979,489402.0428962638,241229.9271093825,265773.60505758756,331404.14480140706,0,0,0,0,0,0,0 to 24%,25 to 49%,8834006.7759,9000101.5485,9483103.08,1M - 10M,1M - 10M,1M - 10M,55,55,55,6944584.6935,7078812.5444,7460587.3004,1583302.0345,1590604.4489,1614623.2705,0,0,0,306120.0479,330684.55520000006,407892.5091,0.0 to 4.9%,5.0 to 9.9%
22109001502,33795700.51091769,50616811.68922301,152571042.24518135,10M - 50M,> 50M,> 50M,1262,1493,1731,28911258.909543622,43501717.18979012,132568075.85307232,3573496.2346595866,5084640.676473304,13848541.054177651,141829.5998306267,223421.98837309328,755033.9331667761,1169115.766883852,1807031.8345864832,5399391.404764617,25 to 49%,100% or more,8867248.4984,8944240.0933,9180129.1376,1M - 10M,1M - 10M,1M - 10M,136,136,137,2377204.0976,2405229.2275,2486902.3025,6490044.4008,6539010.8658,6693226.8351,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22063040904,281635.77911336935,359217.10793916916,774152.2699588609,1 - 350K,350K - 1M,350K - 1M,9,19,73,222555.36610577008,284791.7256722325,632120.0661875379,29680.82432299835,38100.81420549404,74623.09514038773,0,0,0,29399.58868460089,36324.5680614426,67409.10863093541,25 to 49%,100% or more,8159906.0464,8875738.5733,11520738.5267,1M - 10M,1M - 10M,10M - 50M,154,161,201,7449131.1403,8065354.3866,10404953.3231,710774.9061,810384.1867,1115785.2036,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22075050300,336472.1589901766,377000.7923440174,522269.902580758,1 - 350K,350K - 1M,350K - 1M,20,25,41,251147.5323763582,279704.6751909691,378485.1538724105,69638.03465003865,78857.96808821274,111257.7705415948,15686.59196377974,18438.149064835627,32526.978166752648,0,0,0,0 to 24%,25 to 49%,8315023.1229,8414916.8653,8677470.0337,1M - 10M,1M - 10M,1M - 10M,10,10,11,1066855.9227999998,1066855.9227999998,1072356.8169999998,7248167.2001,7348060.9425,7605113.2167,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22103040601,9825.432362586633,12249.37212316585,26268.563765496325,1 - 350K,1 - 350K,1 - 350K,1,1,2,9825.432362586633,12249.37212316585,26268.563765496325,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,6967399.1582,7755574.9524,9057418.75,1M - 10M,1M - 10M,1M - 10M,39,45,57,6967399.1582,7755574.9524,9057418.75,0,0,0,0,0,0,0,0,0,10.0% or more,10.0% or more
22101040100,371112.99225778546,431478.82889249705,654185.4068177354,350K - 1M,350K - 1M,350K - 1M,27,29,47,152586.0996383937,177854.09662295345,263928.78000888706,218526.8926193918,253624.73226954363,390256.62680884835,0,0,0,0,0,0,0 to 24%,50 to 99%,7480877.111,7495394.2036,7530613.2302,1M - 10M,1M - 10M,1M - 10M,29,29,29,211260.1188,212665.0995,213622.3657,7269616.9922,7282729.1041,7316990.8645,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22103041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,6879976.5497,7407570.6056,9170390.9712,1M - 10M,1M - 10M,1M - 10M,130,138,175,6879976.5497,7407570.6056,9170390.9712,0,0,0,0,0,0,0,0,0,5.0 to 9.9%,10.0% or more
22095071100,19998905.552913778,28365891.81244682,69939634.8912493,10M - 50M,10M - 50M,> 50M,642,777,1096,15668357.884981437,22170070.603881735,55491463.64636154,2496753.167439057,3331229.2555151116,7088018.148651748,90451.90260955071,144909.1421316801,501565.9221496429,1743342.597883733,2719682.810918295,6858587.174086367,25 to 49%,100% or more,7058977.684,7374043.0418,7830404.7818,1M - 10M,1M - 10M,1M - 10M,91,100,119,6649261.3780000005,6964326.7358,7420688.4758,409716.306,409716.306,409716.306,0,0,0,0,0,0,0.0 to 4.9%,5.0 to 9.9%
22071014200,155910.033917665,181102.03322828835,258231.1105677597,1 - 350K,1 - 350K,1 - 350K,14,16,21,139670.12117467044,161785.11100131852,229110.96920863216,16239.91274299455,19316.92222696982,29120.141359127516,0,0,0,0,0,0,0 to 24%,25 to 49%,7368434.457599999,7368434.457599999,7368434.457599999,1M - 10M,1M - 10M,1M - 10M,3,3,3,0,0,0,7368434.457599999,7368434.457599999,7368434.457599999,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22005030503,200425.5518792559,254023.15239759977,548799.1090441201,1 - 350K,1 - 350K,350K - 1M,10,13,51,160899.17697639554,200415.01826123145,407566.941531064,39526.37490286038,53608.13413636831,141232.16751305605,0,0,0,0,0,0,25 to 49%,100% or more,7021170.8044,7343979.5538,9418701.7633,1M - 10M,1M - 10M,1M - 10M,72,75,89,6997155.2135,7318517.9532,9388749.8991,24015.590899999996,25461.6006,29951.864200000004,0,0,0,0,0,0,0.0 to 4.9%,10.0% or more
22103041105,18109.281397833627,20579.251383440485,29914.312300891947,1 - 350K,1 - 350K,1 - 350K,1,2,4,18109.281397833627,20579.251383440485,29914.312300891947,0,0,0,0,0,0,0,0,0,Low Damage,Low Damage,5983734.1609000005,6580990.2968,10082486.485,1M - 10M,1M - 10M,10M - 50M,125,135,197,5655574.9629,6188749.2743,9460549.8481,306736.38180000003,361191.9574,547448.7811,21422.8162,31049.065099999996,74487.8558,0,0,0,5.0 to 9.9%,10.0% or more
22109001100,46333041.900141776,63224329.483277336,131454999.0812944,10M - 50M,> 50M,> 50M,1022,1171,1369,33495763.664035976,46049533.83709754,98432816.09827836,6194668.810035854,8317164.94825998,17040554.070778474,213287.1582042793,333789.31842745637,1019928.3211006,6429322.267865664,8523841.379492354,14961700.591136947,25 to 49%,100% or more,6047352.0551,6542635.5421,7510986.7277,1M - 10M,1M - 10M,1M - 10M,140,151,169,5890968.535300001,6380508.5853,7259151.7403,156383.5198,162126.9568,178624.22819999998,0,0,0,0,0,73210.7592,5.0 to 9.9%,10.0% or more
22109001400,12373811.52827624,18623489.85623542,56665376.55925365,10M - 50M,10M - 50M,> 50M,504,656,1067,8712746.804226674,13150077.379112808,40394999.84806906,1741221.5544542817,2576792.8112174883,7609555.442495262,1101516.612077279,1723687.2123968764,5618142.443416828,818326.5575180028,1172932.4535082462,3042678.825272504,50 to 99%,100% or more,6307069.6212,6400449.9342,6665725.7995,1M - 10M,1M - 10M,1M - 10M,168,170,177,3876664.3407,3954828.7776,4170576.2675,2396512.9769,2411263.1516,2458773.4787,33892.3036,34358.005,36376.0533,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22019001901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,6104693.1620000005,6124761.772,6140774.4206,1M - 10M,1M - 10M,1M - 10M,12,12,12,6104693.1620000005,6124761.772,6140774.4206,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22109001202,27159603.05320413,40662073.7937427,105432405.90540144,10M - 50M,10M - 50M,> 50M,985,1232,1821,20185051.74272095,30090548.09819158,77900194.08976948,4967521.4526740955,7417451.161172399,19799069.00989546,1028218.741813314,1573569.0956778135,3723396.187189468,978811.1159957672,1580505.4387009053,4009746.618547029,25 to 49%,100% or more,5633529.3247,5844684.5392000005,6992263.9515,1M - 10M,1M - 10M,1M - 10M,145,149,193,5504400.1058,5711053.7715,6847257.8802,129129.2189,133630.7677,145006.0713,0,0,0,0,0,0,0.0 to 4.9%,10.0% or more
22005031001,976791.3423875234,1304795.0805489903,2991101.1404674877,350K - 1M,1M - 10M,1M - 10M,41,51,123,353266.2989183795,456082.1800006892,936601.10399711,529377.8098784831,725613.7638461869,1791284.6460597746,5582.573192173763,8119.02210905304,28577.930826448683,88564.66039848702,114980.11459306136,234637.4595841543,25 to 49%,100% or more,5557492.9579,5557492.9579,5557492.9579,1M - 10M,1M - 10M,1M - 10M,3,3,3,5557492.9579,5557492.9579,5557492.9579,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22057021102,43664006.68678091,60166836.93830114,127585752.19551982,10M - 50M,> 50M,> 50M,1468,1564,1681,33783184.06504693,46563675.7027728,99631601.64586972,6744926.912979245,8984880.624155844,17865950.649173558,538174.300091633,769235.0996961955,1725408.8596817872,2597721.408663101,3849045.5116762994,8362791.040794756,25 to 49%,100% or more,4329732.2085,5250948.388900001,34435761.4609,1M - 10M,1M - 10M,10M - 50M,51,74,517,4322045.8481,5195307.9385,33955748.941,7686.3604,55400.5242,416966.78,0,239.9262,63045.7399,0,0,0,10.0% or more,10.0% or more
22089062700,84916558.44668195,110905881.53486094,217760302.9850219,> 50M,> 50M,> 50M,1312,1388,1442,56007037.635964975,74375042.28802001,149542108.90975845,17163754.52364858,21860500.27126769,41586865.80012522,5758525.734279467,7289237.294832572,13647537.898748748,5987240.552788933,7381101.680740676,12983790.37638949,25 to 49%,50 to 99%,5195160.9283,5208800.2584,5470831.0858,1M - 10M,1M - 10M,1M - 10M,7,7,8,54903.343499999995,60265.718100000006,78971.64910000001,4381755.2628,4387418.1726,4401821.9148,758502.322,761116.3677,990037.5219,0,0,0,0.0 to 4.9%,5.0 to 9.9%
22103040806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,3712770.3601,4557221.0056,8007939.0448,1M - 10M,1M - 10M,1M - 10M,69,93,148,3603277.9766,4432627.5293000005,7785568.6377,33.0991,3038.8872,32529.6958,109459.2844,118409.4715,149768.15870000003,0,3145.1176,40072.552599999995,10.0% or more,10.0% or more
22051020513,682305.3235474281,812592.6835628999,1242213.7248191452,350K - 1M,350K - 1M,1M - 10M,30,30,34,576006.3350958566,685112.5806838744,1042193.8859452014,95021.53741851584,113976.04849682076,178683.21220496818,11277.451033055724,13504.054382204677,21336.626668975732,0,0,0,0 to 24%,50 to 99%,3569231.8899000003,4036645.107,5487237.8709,1M - 10M,1M - 10M,1M - 10M,1,1,1,0,0,0,3569231.8899000003,4036645.107,5487237.8709,0,0,0,0,0,0,10.0% or more,10.0% or more
22089062400,9423805.5128947,12388443.18786684,24153517.467183705,1M - 10M,10M - 50M,10M - 50M,259,302,446,7538453.06375205,9938084.19072054,19263275.473748952,1258452.9451146205,1659480.1043722825,3504264.675038634,146666.08671250526,176092.47717008492,300691.1412687101,480233.4173155255,614786.4156039327,1085286.1771274104,25 to 49%,50 to 99%,3957546.3392,4017002.5489,4201016.5726,1M - 10M,1M - 10M,1M - 10M,11,11,11,1136189.9488,1143317.6384,1183787.9498,2821356.3904,2873684.9105,3017228.6228,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22019000500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,3951698.1314,3965078.6673,3982919.3937,1M - 10M,1M - 10M,1M - 10M,13,13,13,3951698.1314,3965078.6673,3982919.3937,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22109000502,8692196.981328443,12348464.684602408,35796954.76361682,1M - 10M,10M - 50M,10M - 50M,410,563,946,5326418.861466084,7813903.633253466,24206997.531051017,2589537.212519887,3449495.9065143084,8424268.85903817,452524.5992756067,614473.4245702659,1622814.032890901,323716.308066866,470591.7202643667,1542874.3406367314,25 to 49%,100% or more,3866508.3104,3953211.5853,4265461.8108,1M - 10M,1M - 10M,1M - 10M,88,88,91,3475467.2571,3548392.7446000003,3819180.2197,324306.2634,333831.1324,362535.0831,0,0,0,66734.7899,70987.7083,83746.508,0.0 to 4.9%,5.0 to 9.9%
22093040500,2747874.1263718484,3724655.497631886,9318486.633585077,1M - 10M,1M - 10M,1M - 10M,87,117,372,2166280.920946607,2904057.4552589227,6822395.063881096,406739.4659420575,543193.5031799,1259640.8357091504,137966.84609707468,219958.8661979888,986839.615978979,36886.89338610952,57445.672995074594,249611.11801585177,25 to 49%,100% or more,3233583.8937,3896710.3269,3913597.4183,1M - 10M,1M - 10M,1M - 10M,11,14,14,2581908.6455,3245035.0787,3258695.7065,213859.3104,213859.3104,213859.3104,437815.9378000001,437815.9378000001,441042.4014,0,0,0,10.0% or more,0.0 to 4.9%
22023970202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,3676171.2194,3679532.2866,3689851.6052,1M - 10M,1M - 10M,1M - 10M,14,14,14,471662.2284,472369.7161,474492.1436,3204508.991,3207162.5705,3215359.4616,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22095070600,3512504.7750653196,4895719.552117615,13903589.275709918,1M - 10M,1M - 10M,10M - 50M,177,263,645,3169208.0573740387,4402407.04511923,12397939.312908383,293163.24099825777,415905.75202010665,1181010.511925231,10225.473929376958,15366.936806668344,72820.9448035754,39908.00276364622,62039.81817161043,251818.5060727292,25 to 49%,100% or more,3647348.489300001,3671483.8297,3787636.4214,1M - 10M,1M - 10M,1M - 10M,23,24,26,3528921.9120000005,3542994.7077,3626444.0358,118426.5773,128489.122,161192.3856,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22109001600,331458.65946042124,407001.5946363033,706375.3035324444,1 - 350K,350K - 1M,350K - 1M,18,19,33,301971.94410796335,369596.929918367,634588.2258888999,17112.596497972267,21599.149662672145,39992.87665243434,12374.118854485629,15805.51505526418,31794.20099111012,0,0,0,0 to 24%,50 to 99%,3534606.1462,3541226.6782,3558961.9574,1M - 10M,1M - 10M,1M - 10M,32,32,33,665696.2548,670170.1869,682999.1008,2868909.8914,2871056.4913000003,2875962.8566,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22095070700,7398640.530770695,10397906.269431094,29661263.221062493,1M - 10M,10M - 50M,10M - 50M,341,486,1101,4239409.529893912,5766365.399902027,15841428.51464601,2695903.277800045,3937317.263942764,11441588.268771524,327511.45423917414,480505.7239787248,1580504.5280544208,135816.26883756288,213717.8816075777,797741.9095905358,25 to 49%,100% or more,3451079.5216,3457384.424,3475543.9662,1M - 10M,1M - 10M,1M - 10M,20,20,20,3075504.8705,3077142.0522000003,3081118.9282,375574.6511,380242.3718,394425.03799999994,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22019001908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Damage,No Damage,3360386.0118,3365506.6446000002,3370944.7315,1M - 10M,1M - 10M,1M - 10M,5,5,5,3360386.0118,3365506.6446000002,3370944.7315,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22051024202,4521790.739058075,5347655.795881375,8421768.224195773,1M - 10M,1M - 10M,1M - 10M,97,110,173,1112914.9532518124,1291394.7382467284,1878604.4334152208,3095466.3403754113,3661436.1203895737,5824415.126910024,278993.90621427144,352262.49710547604,642768.9525964843,34415.539216579295,42562.44013959658,75979.7112740447,0 to 24%,50 to 99%,3179894.6971000005,3183092.3781000003,3919875.7364,1M - 10M,1M - 10M,1M - 10M,5,5,7,1659110.6503000003,1662308.3313000002,1669561.4753,1520784.0468,1520784.0468,2250314.2611,0,0,0,0,0,0,0.0 to 4.9%,10.0% or more
22095070300,8815786.06994255,12091250.515536867,31592647.660178725,1M - 10M,10M - 50M,10M - 50M,587,842,1694,7798714.382618111,10726482.356914556,28364888.95279943,851694.0645876491,1123569.811070104,2539429.7625982403,10212.280209089322,16089.354056406704,58759.72120999615,155165.34252770172,225108.99349580225,629569.2235710578,25 to 49%,100% or more,1285319.0608,3143205.5685,16648522.9573,1M - 10M,1M - 10M,10M - 50M,13,36,221,1285319.0608,3125737.1291,16571010.2585,0,17468.4394,77512.6988,0,0,0,0,0,0,10.0% or more,10.0% or more
22057021300,26710661.112706963,36143995.762012854,74871433.32682124,10M - 50M,10M - 50M,> 50M,827,918,1037,17455142.055906426,23784462.437827572,49808020.46134996,5510187.854192565,7398481.685160437,15381664.130804343,864556.7605403183,1179587.3163901323,2300993.2525288095,2880774.442067653,3781464.3226347137,7380755.482138132,25 to 49%,100% or more,2948380.5812999997,3001503.0437,3162222.3142000004,1M - 10M,1M - 10M,1M - 10M,6,6,6,715929.4479,724065.3651,749141.5690000001,1302553.3679,1321694.8471,1403957.2712000003,0,0,0,929897.7655,955742.8315,1009123.474,0.0 to 4.9%,5.0 to 9.9%
22051027602,108400.00356367584,127248.65401419664,198484.06639587815,1 - 350K,1 - 350K,1 - 350K,8,8,9,92852.74844143014,108954.50604085224,169881.3633596909,6257.578678632784,7558.041885611304,11935.251737066932,0,0,0,9289.6764436129,10736.106087733107,16667.45129912034,0 to 24%,50 to 99%,2942200.1365,2942200.1365,2942200.1365,1M - 10M,1M - 10M,1M - 10M,25,25,25,2942200.1365,2942200.1365,2942200.1365,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22071014400,491220.95513880893,569785.6478846631,820206.1718687266,350K - 1M,350K - 1M,350K - 1M,19,20,23,171705.62986738034,198490.56943152103,279606.47060165106,45303.58134089675,53160.0808648487,78989.00165831007,0,0,0,274211.74393053184,318134.9975882933,461610.6996087655,0 to 24%,25 to 49%,2842926.7508,2892039.3093,3033925.0494999997,1M - 10M,1M - 10M,1M - 10M,4,4,5,0,0,0,1553131.4171999998,1583987.3345,1672898.9219,1289795.3336,1308051.9748,1361026.1275999998,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22093040100,6225001.250718705,8123502.583532114,18959885.97655909,1M - 10M,1M - 10M,10M - 50M,135,261,801,5531894.038358666,7158809.397095264,16224503.071749492,560074.5471460191,771252.8433301409,2026677.7486396565,43793.16074277913,66633.4323667265,294040.31663623074,89239.50447124086,126806.91073998155,414664.8395337127,25 to 49%,100% or more,2810546.5216,2865070.9387,3050428.3373,1M - 10M,1M - 10M,1M - 10M,22,22,22,2710365.8521,2754386.1777,2874262.1555999997,94855.90630000002,100840.3642,117987.7183,5324.7632,9844.3968,58178.4634,0,0,0,0.0 to 4.9%,5.0 to 9.9%
22089062100,8676404.812288996,10981281.000690326,22335164.837708294,1M - 10M,10M - 50M,10M - 50M,320,399,711,4776316.563996801,6283293.849718018,14233065.532996422,3702600.932706563,4425560.276380272,7391844.913540099,117405.7324791113,160828.96153931247,416231.82306696486,80081.58310651944,111597.91305272518,294022.56810481136,25 to 49%,100% or more,2584722.9323,2689679.1905,3289355.8149,1M - 10M,1M - 10M,1M - 10M,5,5,5,1355750.6259,1359186.8892,1366663.5656,1228972.3064,1330492.3013,1922692.2493,0,0,0,0,0,0,0.0 to 4.9%,10.0% or more
22071000200,341918.1662330142,397383.0608067688,581674.4344245532,1 - 350K,350K - 1M,350K - 1M,14,15,18,148352.67509758574,167698.03499579814,229120.68583131017,193565.49113542848,229685.02581097072,352553.7485932431,0,0,0,0,0,0,0 to 24%,25 to 49%,2651961.2842000006,2655472.4410000006,2665830.3589,1M - 10M,1M - 10M,1M - 10M,1,1,1,0,0,0,2651961.2842000006,2655472.4410000006,2665830.3589,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
22095070800,3645354.830118954,5103360.814415127,13765582.880759344,1M - 10M,1M - 10M,10M - 50M,220,297,594,2906443.3902191515,4112979.876477582,11354130.283253407,560169.0154591852,688993.8458368306,1313384.3927947974,20299.520206946596,39174.66446523084,170132.58586812724,158442.9042336706,262212.427635484,927935.6188430137,25 to 49%,100% or more,2540262.6708,2541732.9597,2545516.9549,1M - 10M,1M - 10M,1M - 10M,13,13,13,2540262.6708,2541732.9597,2545516.9549,0,0,0,0,0,0,0,0,0,0.0 to 4.9%,0.0 to 4.9%
